Transaction ID,Merchant ID,Amount,Capture Method,Payment Method,Exact Date,Card Number,Card Holder Name,Installments,Card Brand,Issuer Bank,Issuer Country,Transaction Status,Transaction Type,Merchant Category Code (MCC),Currency,Fraud Indicator,Transaction Date,Transaction Time,Merchant City,Merchant State
TX08027,M8027,672.32,POS,Debit Card,2025-03-12 13:42:38,4912202868447070,Brandon Daniel,10,MasterCard,HSBC,USA,Pending,Refund,4389,GBP,0,2025-03-12,13:42:38,Victorshire,Virginia
TX08028,M8028,445.03,ATM,Debit Card,2024-04-19 08:20:21,4343515466744862237,Latasha Ponce,5,American Express,Wells Fargo,UK,Approved,Chargeback,1979,USD,0,2024-04-19,08:20:21,South Krista,Washington
TX08029,M8029,332.93,Online,Debit Card,2024-09-08 12:52:10,3529769531716955,Katie Jones,11,MasterCard,Citibank,Germany,Pending,Purchase,3764,CAD,0,2024-09-08,12:52:10,Kiaraton,New York
TX08030,M8030,595.12,POS,Debit Card,2024-06-21 12:56:15,6528192304333763,Steven Morris,2,Discover,Chase,Australia,Declined,Chargeback,7472,CAD,0,2024-06-21,12:56:15,East Cynthiashire,Nebraska
TX08031,M8031,381.25,POS,Credit Card,2024-07-11 10:18:27,3575814938793893,Preston Rowe,6,MasterCard,Citibank,USA,Approved,Chargeback,9886,EUR,1,2024-07-11,10:18:27,Timothyhaven,Alaska
TX08032,M8032,30.58,POS,Debit Card,2024-05-15 22:34:39,180055481269666,Alan Cervantes,5,MasterCard,Citibank,Australia,Approved,Chargeback,5892,CAD,0,2024-05-15,22:34:39,Lake Lisaton,Arizona
TX08033,M8033,811.79,ATM,Credit Card,2024-12-09 01:24:55,180087069937786,Karl Taylor,5,MasterCard,Bank of America,Australia,Approved,Chargeback,3371,USD,1,2024-12-09,01:24:55,Webbport,Minnesota
TX08034,M8034,238.73,ATM,Credit Card,2024-08-21 22:35:44,375576894016548,Jamie Martin,7,American Express,Wells Fargo,Australia,Pending,Chargeback,4672,GBP,0,2024-08-21,22:35:44,Markberg,Louisiana
TX08035,M8035,719.34,ATM,Credit Card,2024-11-05 04:28:35,4960407309708574434,Donna Frey,6,MasterCard,Bank of America,USA,Approved,Chargeback,1654,AUD,0,2024-11-05,04:28:35,North Shane,West Virginia
TX08036,M8036,902.2,Online,Credit Card,2024-05-03 04:04:47,3561068595555519,Jeffrey Jensen,6,Visa,Chase,UK,Pending,Refund,5648,EUR,1,2024-05-03,04:04:47,Port Diana,Arkansas
TX08037,M8037,752.82,ATM,Debit Card,2024-12-13 10:16:34,3587709364960584,Carlos Ward,3,American Express,HSBC,Germany,Declined,Refund,1716,GBP,0,2024-12-13,10:16:34,Krauseview,Rhode Island
TX08038,M8038,866.92,POS,Debit Card,2025-03-02 19:07:26,566522338227,Patrick Burgess Jr.,3,MasterCard,Citibank,USA,Declined,Refund,7805,AUD,1,2025-03-02,19:07:26,North Timothyhaven,Indiana
TX08039,M8039,135.66,Online,Credit Card,2024-04-30 15:23:40,4923075413368,Jessica Yu,6,MasterCard,Chase,Germany,Pending,Purchase,8546,EUR,1,2024-04-30,15:23:40,East Wendy,California
TX08040,M8040,467.16,ATM,Debit Card,2024-06-09 23:28:30,3503724043979872,Sergio Greer,2,American Express,Citibank,Australia,Approved,Chargeback,2939,EUR,1,2024-06-09,23:28:30,Kimberlystad,South Dakota
TX08041,M8041,930.19,ATM,Credit Card,2025-01-01 20:06:33,3527976633135842,Melvin Miller,9,Discover,Citibank,Australia,Approved,Purchase,9736,AUD,0,2025-01-01,20:06:33,South Sarahfurt,Alabama
TX08042,M8042,507.52,Online,Debit Card,2024-07-21 09:35:01,3547182409948049,Joshua Ramirez,10,Discover,Chase,Australia,Approved,Refund,8189,CAD,0,2024-07-21,09:35:01,North Melissaport,Texas
TX08043,M8043,890.31,Online,Debit Card,2024-05-12 02:10:32,5550141638636675,Tiffany Moore,10,Visa,Citibank,Canada,Pending,Purchase,8122,AUD,0,2024-05-12,02:10:32,Sandersmouth,Rhode Island
TX08044,M8044,792.61,POS,Debit Card,2025-02-16 01:44:54,3523520749055272,Melissa Sanchez,5,Discover,HSBC,UK,Approved,Chargeback,3063,CAD,0,2025-02-16,01:44:54,Dennisside,Michigan
TX08045,M8045,53.21,ATM,Debit Card,2024-11-28 00:20:47,4254559405086570,Jasmine Hanson,9,Visa,Chase,Canada,Pending,Refund,8047,GBP,0,2024-11-28,00:20:47,Lorimouth,Mississippi
TX08046,M8046,453.34,Online,Credit Card,2024-04-24 16:57:40,639005975243,Timothy Taylor,12,Visa,HSBC,Germany,Pending,Chargeback,8232,AUD,0,2024-04-24,16:57:40,Johnshire,Michigan
TX08047,M8047,45.07,Online,Credit Card,2024-09-09 22:32:22,3594624294327179,Alexandra Hernandez,2,Visa,Wells Fargo,Australia,Declined,Chargeback,9714,AUD,0,2024-09-09,22:32:22,Port Randy,California
TX08048,M8048,717.86,Online,Credit Card,2024-07-05 23:10:43,6513006728831516,Jay Mccullough,9,Visa,Wells Fargo,Germany,Declined,Chargeback,3578,CAD,1,2024-07-05,23:10:43,Vaughnview,Ohio
TX08049,M8049,636.65,ATM,Credit Card,2024-04-27 21:02:00,6526701740978338,Steven Maldonado,11,MasterCard,HSBC,USA,Pending,Chargeback,8470,CAD,1,2024-04-27,21:02:00,Lake Seth,Tennessee
TX08050,M8050,110.34,ATM,Debit Card,2024-04-27 19:25:33,3526127477587588,Michael White,4,MasterCard,Citibank,Canada,Pending,Refund,5327,GBP,0,2024-04-27,19:25:33,East Caitlinstad,Michigan
TX08051,M8051,196.4,Online,Credit Card,2024-08-17 19:44:28,2346826108885671,Glen Chavez,9,American Express,Citibank,Canada,Pending,Purchase,1600,EUR,0,2024-08-17,19:44:28,Jeffreybury,Missouri
TX08052,M8052,951.43,POS,Credit Card,2024-09-13 22:43:23,36243975211446,Andrew Howard,4,Discover,Citibank,Germany,Approved,Refund,8283,CAD,1,2024-09-13,22:43:23,New Sheriland,Kansas
TX08053,M8053,390.06,Online,Credit Card,2024-06-09 16:04:06,213133661161085,Kent Anderson,2,Visa,Wells Fargo,USA,Declined,Purchase,7802,GBP,0,2024-06-09,16:04:06,Danielshire,South Carolina
TX08054,M8054,417.82,ATM,Debit Card,2024-05-16 23:28:13,3563639592158115,Todd Evans,8,Discover,Bank of America,USA,Approved,Refund,9101,EUR,1,2024-05-16,23:28:13,New Christopher,Montana
TX08055,M8055,712.33,ATM,Credit Card,2024-06-02 07:07:06,213150673682866,Megan Madden,8,Discover,Chase,Germany,Pending,Refund,5025,GBP,0,2024-06-02,07:07:06,West Timothyland,Alaska
TX08056,M8056,570.09,POS,Debit Card,2024-05-06 02:51:23,3597105426084604,Peter Taylor,8,MasterCard,HSBC,Germany,Approved,Chargeback,6863,CAD,1,2024-05-06,02:51:23,Port Lindaborough,Utah
TX08057,M8057,540.14,POS,Credit Card,2024-04-21 00:19:40,6582983513103416,Joanna Farley,8,MasterCard,Citibank,Germany,Approved,Refund,9604,EUR,1,2024-04-21,00:19:40,Port Reginald,South Carolina
TX08058,M8058,20.23,POS,Credit Card,2024-03-31 02:11:22,4698092731758229,Joseph Mills,5,Discover,Citibank,USA,Declined,Chargeback,2510,AUD,1,2024-03-31,02:11:22,Joseland,Kentucky
TX08059,M8059,341.79,POS,Credit Card,2024-12-26 23:30:14,4468540274186388,John Phillips,7,American Express,Bank of America,UK,Declined,Chargeback,5655,GBP,0,2024-12-26,23:30:14,Martinton,Vermont
TX08060,M8060,181.22,POS,Debit Card,2025-01-11 11:30:09,341573150611980,Cynthia Sandoval,9,MasterCard,Citibank,Australia,Pending,Refund,8967,GBP,0,2025-01-11,11:30:09,Youngville,Rhode Island
TX08061,M8061,691.53,ATM,Credit Card,2025-01-23 03:32:36,341423917200919,Jeffrey Roberts,2,Visa,Chase,Germany,Declined,Chargeback,1090,EUR,0,2025-01-23,03:32:36,South Heatherview,Idaho
TX08062,M8062,996.27,ATM,Debit Card,2024-05-03 08:39:49,4849018482715488,David Morales,7,Visa,HSBC,USA,Approved,Chargeback,8699,GBP,0,2024-05-03,08:39:49,Alexanderburgh,Massachusetts
TX08063,M8063,60.92,ATM,Credit Card,2024-10-14 03:47:00,3508407461037515,Lauren Reed,7,MasterCard,HSBC,UK,Declined,Purchase,7458,CAD,1,2024-10-14,03:47:00,Andrewchester,Michigan
TX08064,M8064,379.64,POS,Debit Card,2024-10-24 14:38:27,4531128445102998,Kim Jacobs,10,American Express,Wells Fargo,Canada,Declined,Refund,2854,EUR,0,2024-10-24,14:38:27,Port Andrew,Mississippi
TX08065,M8065,848.05,POS,Debit Card,2025-03-11 04:01:35,374634845365299,Megan Manning,4,Discover,Bank of America,Canada,Declined,Refund,9517,EUR,0,2025-03-11,04:01:35,Joshuaville,Arkansas
TX08066,M8066,519.15,POS,Credit Card,2024-09-05 00:34:04,4576839372384815,Mark Morrison,9,Visa,Chase,Australia,Declined,Chargeback,8665,CAD,0,2024-09-05,00:34:04,Hughesville,Massachusetts
TX08067,M8067,673.73,ATM,Credit Card,2025-02-17 08:59:15,4380993405104660,Heather Smith,5,Discover,Citibank,UK,Pending,Refund,7749,EUR,1,2025-02-17,08:59:15,Kimfurt,Virginia
TX08068,M8068,717.3,ATM,Debit Card,2024-07-16 00:37:53,344088776273609,Amy Peters,3,Visa,Chase,UK,Pending,Refund,6242,GBP,1,2024-07-16,00:37:53,North Helen,North Carolina
TX08069,M8069,129.37,ATM,Credit Card,2024-12-19 16:31:16,5453295369930935,Veronica Francis,1,Discover,HSBC,Germany,Declined,Chargeback,6119,EUR,0,2024-12-19,16:31:16,Lake Randy,Kentucky
TX08070,M8070,699.58,Online,Credit Card,2024-10-30 04:04:42,4108217827035695,Charles Mason,4,Visa,Citibank,Canada,Declined,Chargeback,9256,USD,1,2024-10-30,04:04:42,East Bryanside,Rhode Island
TX08071,M8071,483.43,ATM,Debit Card,2024-10-11 20:18:38,4341057026352124011,Catherine Brown,7,Discover,HSBC,USA,Declined,Purchase,6095,EUR,1,2024-10-11,20:18:38,Traceyside,Maryland
TX08072,M8072,578.11,ATM,Credit Card,2024-12-26 14:48:25,3575888037346845,Richard Barton,2,American Express,Wells Fargo,Australia,Declined,Chargeback,9837,AUD,0,2024-12-26,14:48:25,Christopherchester,Nevada
TX08073,M8073,563.68,ATM,Debit Card,2025-03-08 14:44:53,5231394562508512,Emma Wilson,12,MasterCard,Citibank,Canada,Pending,Purchase,7653,AUD,0,2025-03-08,14:44:53,West Nancystad,Tennessee
TX08074,M8074,517.42,ATM,Debit Card,2024-03-31 16:55:11,4548318019092,Paula Perry,3,American Express,Bank of America,Canada,Pending,Chargeback,4229,EUR,1,2024-03-31,16:55:11,Davidfurt,Indiana
TX08075,M8075,718.05,Online,Credit Card,2025-01-18 20:38:55,4365388894456590042,Kelly Blake,3,American Express,Citibank,Australia,Pending,Refund,9547,AUD,0,2025-01-18,20:38:55,Waltermouth,Michigan
TX08076,M8076,710.02,Online,Credit Card,2024-08-16 20:03:05,2239064279365279,Amanda Hester,2,Visa,Bank of America,UK,Declined,Refund,5183,CAD,1,2024-08-16,20:03:05,Port Michelle,Wisconsin
TX08077,M8077,511.21,POS,Debit Card,2024-10-28 11:00:17,6011872121752857,Briana Payne,8,American Express,Chase,Germany,Pending,Purchase,3846,AUD,1,2024-10-28,11:00:17,Josephborough,Idaho
TX08078,M8078,344.3,POS,Debit Card,2024-07-15 16:53:40,180073901698976,Brian Tucker,1,MasterCard,Wells Fargo,UK,Approved,Chargeback,1560,EUR,1,2024-07-15,16:53:40,Lake Lawrencebury,New York
TX08079,M8079,96.55,POS,Credit Card,2024-04-01 12:52:50,6011608081138889,Johnny Richards,6,MasterCard,Bank of America,UK,Pending,Chargeback,3113,USD,0,2024-04-01,12:52:50,Port Lesliebury,New Mexico
TX08080,M8080,98.56,POS,Debit Card,2024-10-17 10:37:03,3534969588788385,William Johnson,2,Visa,Wells Fargo,Germany,Pending,Purchase,3639,GBP,1,2024-10-17,10:37:03,New Charles,Connecticut
TX08081,M8081,69.92,Online,Credit Card,2024-08-21 04:38:36,6552118454282657,Jesse Walton,6,MasterCard,HSBC,USA,Declined,Purchase,2041,AUD,0,2024-08-21,04:38:36,Ronniefort,Rhode Island
TX08082,M8082,579.23,POS,Debit Card,2024-06-10 00:20:17,379635551153055,Samantha Santana,11,MasterCard,Citibank,Australia,Approved,Purchase,8166,AUD,0,2024-06-10,00:20:17,Pamelaport,Delaware
TX08083,M8083,693.17,ATM,Credit Card,2024-12-12 20:26:11,4969416558568631490,Nicole Mendoza,5,Discover,Citibank,USA,Declined,Refund,8467,EUR,1,2024-12-12,20:26:11,Williamsonfort,Hawaii
TX08084,M8084,442.93,ATM,Credit Card,2025-02-09 08:33:56,4326466444833491642,Jordan Monroe,3,Visa,Bank of America,Germany,Declined,Purchase,8052,GBP,0,2025-02-09,08:33:56,Ballchester,North Carolina
TX08085,M8085,140.11,Online,Debit Card,2024-09-13 22:58:30,2288932484814234,Mrs. Susan Gray,2,American Express,Wells Fargo,Canada,Approved,Refund,9686,CAD,1,2024-09-13,22:58:30,Kristahaven,Michigan
TX08086,M8086,919.86,Online,Credit Card,2024-09-01 18:37:33,5166841670239587,Louis Crawford,2,American Express,Bank of America,USA,Pending,Refund,4132,AUD,1,2024-09-01,18:37:33,Haasborough,Utah
TX08087,M8087,752.18,POS,Debit Card,2024-05-28 02:31:33,2452869093260096,Lindsay Ward,10,American Express,HSBC,Germany,Approved,Purchase,5745,CAD,0,2024-05-28,02:31:33,Alisonchester,South Dakota
TX08088,M8088,353.51,POS,Credit Card,2024-09-17 01:25:54,3557855352285793,Lauren Long,2,MasterCard,Wells Fargo,UK,Pending,Chargeback,5631,CAD,1,2024-09-17,01:25:54,Bakerview,Maine
TX08089,M8089,737.81,Online,Credit Card,2024-12-06 02:15:53,4131201703930,Robert Meyers,8,Discover,HSBC,Australia,Approved,Purchase,9796,USD,1,2024-12-06,02:15:53,Port Williamstad,Maine
TX08090,M8090,992.37,Online,Debit Card,2025-02-18 00:36:26,4443592333304,Scott Long Jr.,8,Visa,Bank of America,Canada,Approved,Purchase,5797,USD,1,2025-02-18,00:36:26,Oscarburgh,New York
TX08091,M8091,361.64,ATM,Credit Card,2024-08-11 19:18:01,060424215048,Steven Hill,2,MasterCard,HSBC,UK,Approved,Purchase,8938,USD,1,2024-08-11,19:18:01,Burnetthaven,Vermont
TX08092,M8092,384.94,Online,Debit Card,2025-01-15 08:11:55,4023328499049,Sheri Hall,6,Discover,HSBC,USA,Pending,Purchase,1148,USD,1,2025-01-15,08:11:55,West Taraberg,West Virginia
TX08093,M8093,94.99,POS,Debit Card,2024-08-25 19:25:28,213115318423026,Jeffrey Cox,7,Discover,Citibank,Canada,Declined,Refund,5950,AUD,1,2024-08-25,19:25:28,South Kimberly,Tennessee
TX08094,M8094,483.32,POS,Credit Card,2024-06-01 20:03:30,349151550941018,Travis Phillips,3,MasterCard,HSBC,USA,Pending,Chargeback,3403,CAD,1,2024-06-01,20:03:30,Port Charles,Oklahoma
TX08095,M8095,167.24,POS,Debit Card,2024-05-28 19:55:53,3594193795922359,Christian Schmitt,1,Visa,Citibank,USA,Declined,Chargeback,3027,GBP,0,2024-05-28,19:55:53,New Glenn,Connecticut
TX08096,M8096,443.94,ATM,Debit Card,2024-12-04 15:45:41,4241371197521939,Benjamin Turner,12,MasterCard,Citibank,UK,Approved,Purchase,9002,GBP,1,2024-12-04,15:45:41,Port Dannyberg,Connecticut
TX08097,M8097,190.22,ATM,Debit Card,2024-08-04 06:50:44,676170133323,Ryan Powers,1,MasterCard,Bank of America,Canada,Pending,Purchase,5398,CAD,1,2024-08-04,06:50:44,Mendozachester,Alabama
TX08098,M8098,715.45,POS,Debit Card,2025-01-03 00:42:10,3515747439667708,Kristina Cole,3,Visa,Citibank,Germany,Approved,Purchase,5006,GBP,1,2025-01-03,00:42:10,Colebury,Wyoming
TX08099,M8099,230.89,ATM,Debit Card,2024-12-21 12:13:27,30096336153079,Jeffrey Turner,3,Visa,Wells Fargo,USA,Approved,Chargeback,9608,AUD,0,2024-12-21,12:13:27,East Philliphaven,Pennsylvania
TX08100,M8100,965.1,Online,Debit Card,2024-07-03 00:03:31,180019524133511,Andrea Abbott,10,Discover,Wells Fargo,USA,Approved,Refund,9003,EUR,1,2024-07-03,00:03:31,Deleonhaven,Massachusetts
TX08101,M8101,861.53,ATM,Debit Card,2025-02-06 15:32:37,6011121340491685,Kimberly Shields,11,Visa,Wells Fargo,Germany,Approved,Refund,9933,GBP,1,2025-02-06,15:32:37,North Anthony,Mississippi
TX08102,M8102,766.61,ATM,Debit Card,2024-07-11 07:44:16,3521631618809814,Joe Brown,1,American Express,Chase,UK,Pending,Refund,7369,GBP,0,2024-07-11,07:44:16,Pughberg,Illinois
TX08103,M8103,230.41,Online,Debit Card,2024-10-19 10:32:55,4823090230391466,Juan Martinez,9,MasterCard,Citibank,Germany,Approved,Purchase,1969,EUR,0,2024-10-19,10:32:55,Andrewmouth,Iowa
TX08104,M8104,328.21,POS,Credit Card,2025-02-27 14:24:57,3592660880159263,Danielle Maxwell,1,American Express,Bank of America,Germany,Approved,Refund,9566,AUD,0,2025-02-27,14:24:57,Williamsmouth,New Mexico
TX08105,M8105,140.99,POS,Debit Card,2024-05-12 15:25:24,4017390217123,Kristie Ford,10,Discover,Chase,UK,Approved,Refund,6586,GBP,0,2024-05-12,15:25:24,Jessicaview,Rhode Island
TX08106,M8106,536.43,ATM,Debit Card,2025-02-20 07:17:54,676212393323,Charles Avila,1,MasterCard,Citibank,Germany,Declined,Purchase,2646,GBP,1,2025-02-20,07:17:54,Port Feliciaburgh,Oklahoma
TX08107,M8107,755.13,ATM,Credit Card,2024-06-27 06:57:35,4402323558647,Teresa May,11,Visa,Wells Fargo,USA,Approved,Purchase,3030,AUD,1,2024-06-27,06:57:35,North Andrea,Delaware
TX08108,M8108,398.46,POS,Debit Card,2024-08-24 15:13:28,6586457178506987,Jose Rodriguez DDS,12,Discover,Chase,Germany,Pending,Purchase,9892,EUR,1,2024-08-24,15:13:28,East Allison,Kansas
TX08109,M8109,100.69,POS,Debit Card,2024-10-24 11:09:51,38629077697227,Alexandria Campbell,6,MasterCard,HSBC,UK,Approved,Purchase,4694,EUR,0,2024-10-24,11:09:51,Hansenmouth,Arkansas
TX08110,M8110,967.35,Online,Credit Card,2024-05-08 21:01:03,3515274373162984,Cynthia Wiley,5,Discover,HSBC,UK,Declined,Refund,4365,GBP,1,2024-05-08,21:01:03,North Derrick,Ohio
TX08111,M8111,847.14,POS,Credit Card,2024-11-02 04:25:34,4821094150815,Claire Sims,12,Visa,Bank of America,Canada,Declined,Chargeback,3263,USD,0,2024-11-02,04:25:34,Richardsonbury,Kentucky
TX08112,M8112,548.14,POS,Debit Card,2024-06-09 01:23:03,576606504453,Timothy Schwartz,4,American Express,Citibank,USA,Approved,Purchase,4917,EUR,0,2024-06-09,01:23:03,Sabrinaside,California
TX08113,M8113,767.14,Online,Debit Card,2024-10-01 09:36:38,4294905326379057185,Nicole Hopkins,1,American Express,Citibank,Australia,Pending,Chargeback,6248,GBP,1,2024-10-01,09:36:38,Conwayfort,Florida
TX08114,M8114,660.29,Online,Debit Card,2024-08-09 17:07:52,3518005068946332,Robert Mcmahon,4,Visa,Chase,Australia,Approved,Chargeback,7556,CAD,1,2024-08-09,17:07:52,Carsonberg,Maine
TX08115,M8115,51.61,ATM,Debit Card,2024-05-06 08:52:46,6011964374192665,Matthew Holland,6,MasterCard,Bank of America,UK,Pending,Chargeback,1406,USD,1,2024-05-06,08:52:46,Brianshire,South Carolina
TX08116,M8116,588.36,POS,Credit Card,2024-11-08 18:30:34,180037562337893,Susan Phillips,3,Visa,Chase,UK,Pending,Purchase,5489,CAD,0,2024-11-08,18:30:34,New Briantown,Virginia
TX08117,M8117,897.27,ATM,Credit Card,2024-09-18 01:30:21,4423830916756969,Morgan Abbott,3,Discover,Chase,Canada,Declined,Refund,9231,EUR,0,2024-09-18,01:30:21,North Morganbury,South Carolina
TX08118,M8118,473.05,ATM,Credit Card,2024-06-02 12:20:28,2222917268617480,Gary Mack,11,Visa,HSBC,Australia,Declined,Chargeback,5720,CAD,0,2024-06-02,12:20:28,Smithfurt,Maryland
TX08119,M8119,144.11,Online,Credit Card,2024-04-05 19:09:26,347497584443899,Morgan Mendez,12,Discover,HSBC,USA,Pending,Refund,5451,EUR,0,2024-04-05,19:09:26,North Amber,Mississippi
TX08120,M8120,305.26,ATM,Credit Card,2024-12-29 16:45:40,3510839063344871,Kevin Kennedy,11,American Express,Citibank,Germany,Approved,Purchase,5303,GBP,0,2024-12-29,16:45:40,Mannmouth,Utah
TX08121,M8121,294.7,Online,Credit Card,2024-07-01 15:05:25,4691091276986010,Jamie Warren,6,Visa,Citibank,Australia,Declined,Refund,7569,EUR,0,2024-07-01,15:05:25,Rebeccashire,South Dakota
TX08122,M8122,113.05,Online,Debit Card,2025-02-02 09:41:25,2291910981237922,Nicole Acosta,8,American Express,HSBC,UK,Pending,Chargeback,1700,GBP,0,2025-02-02,09:41:25,New Daniel,North Dakota
TX08123,M8123,37.87,POS,Debit Card,2024-06-13 21:58:35,4895344793061179,Hannah Brown,1,MasterCard,Citibank,Canada,Approved,Refund,8336,USD,1,2024-06-13,21:58:35,Mckeeville,Texas
TX08124,M8124,719.64,POS,Debit Card,2024-08-18 20:42:22,30219028913291,Brian Barrera,10,Visa,Bank of America,UK,Pending,Chargeback,9840,AUD,1,2024-08-18,20:42:22,West Nancy,Kansas
TX08125,M8125,755.72,ATM,Debit Card,2024-10-23 01:31:25,4056234360006362135,Pamela Huffman,1,Visa,Citibank,UK,Approved,Purchase,4165,CAD,0,2024-10-23,01:31:25,Angelaview,Mississippi
TX08126,M8126,745.63,ATM,Debit Card,2024-10-10 19:11:56,5365768176222347,Brittany Sanders,2,Visa,Chase,Germany,Declined,Refund,3003,GBP,0,2024-10-10,19:11:56,Jillbury,Vermont
TX08127,M8127,325.95,POS,Debit Card,2024-10-12 07:27:50,30582695847807,Ebony Mitchell,2,Discover,Wells Fargo,Germany,Approved,Purchase,7189,GBP,0,2024-10-12,07:27:50,Wilkinsmouth,Tennessee
TX08128,M8128,137.69,POS,Debit Card,2024-07-17 23:01:15,213183427000754,Thomas Irwin,4,Visa,Bank of America,Germany,Approved,Refund,7257,CAD,1,2024-07-17,23:01:15,Lake Travis,Ohio
TX08129,M8129,819.73,POS,Credit Card,2024-10-03 16:23:18,4181381864596579,David Ramos,3,Visa,Citibank,Australia,Declined,Refund,3641,CAD,0,2024-10-03,16:23:18,Jasonport,New Hampshire
TX08130,M8130,316.62,ATM,Credit Card,2024-04-15 18:26:02,4800893248761514,Thomas Lara,3,American Express,Wells Fargo,Germany,Pending,Refund,8073,EUR,1,2024-04-15,18:26:02,South Christina,Oklahoma
TX08131,M8131,781.19,Online,Debit Card,2024-05-07 11:21:18,3582787577977400,Travis Ryan,1,American Express,Wells Fargo,USA,Declined,Refund,7706,GBP,1,2024-05-07,11:21:18,New Susanfort,Pennsylvania
TX08132,M8132,505.56,Online,Debit Card,2024-07-17 20:47:14,6554994888439149,Dennis Ballard,5,Visa,HSBC,USA,Pending,Chargeback,9747,USD,0,2024-07-17,20:47:14,South Ralph,Oregon
TX08133,M8133,484.4,POS,Debit Card,2024-12-15 12:52:01,30117666272345,Patricia Odom,11,Visa,HSBC,USA,Declined,Chargeback,2908,GBP,0,2024-12-15,12:52:01,South Steven,Iowa
TX08134,M8134,141.72,Online,Credit Card,2025-02-05 23:46:59,639020149238,Ronald Hicks,10,American Express,Chase,Australia,Pending,Purchase,5790,AUD,1,2025-02-05,23:46:59,South Ryan,Arizona
TX08135,M8135,125.68,Online,Credit Card,2024-11-15 18:38:34,213157989794079,Laura Freeman,1,Visa,Citibank,UK,Approved,Chargeback,4401,GBP,1,2024-11-15,18:38:34,Port Karen,Maryland
TX08136,M8136,777.53,ATM,Debit Card,2025-03-01 00:43:33,3536127467703813,Hector Soto,2,Discover,Chase,Australia,Pending,Chargeback,5096,AUD,0,2025-03-01,00:43:33,Milesland,West Virginia
TX08137,M8137,723.22,POS,Credit Card,2025-03-12 16:55:41,30069160724216,Wendy Scott,2,Discover,Chase,USA,Approved,Chargeback,1089,USD,0,2025-03-12,16:55:41,Brianside,Mississippi
TX08138,M8138,817.28,Online,Credit Card,2024-12-02 20:37:21,3597514899814373,Tanya Walsh,8,MasterCard,HSBC,Australia,Approved,Purchase,4383,GBP,1,2024-12-02,20:37:21,South James,Delaware
TX08139,M8139,421.92,POS,Credit Card,2024-11-24 07:16:09,3523420488985518,Joy Gutierrez,1,MasterCard,Chase,Canada,Pending,Refund,8104,GBP,0,2024-11-24,07:16:09,West Charlesberg,Missouri
TX08140,M8140,634.75,ATM,Debit Card,2025-03-01 19:47:16,343574801762428,Rachel Martin,4,Visa,HSBC,Australia,Pending,Purchase,7838,EUR,0,2025-03-01,19:47:16,North Stevenville,Oklahoma
